"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"motten1982",0.381878449690696,0.381878449690696,0.381878449690696,0.381878449690696,0.381878449690696,0.381878449690696,0.381878449690696,0.381878449690696,0.381878449690696,0.381878449690696,0.381878449690696,0.381878449690696,0.381878449690696,0.381878449690696,0.381878449690696,0.381878449690696,0.381878449690696,0.381878449690696,0.381878449690696,0.381878449690696,0.381878449690696,0.381878449690696,0.381878449690696,0.381878449690696,0.381878449690696,0.381878449690696,0.381878449690696,0.381878449690696,0.381878449690696,0.381878449690696,0.381878449690696,0.381878449690696,0.381878449690696,0.381878449690696,0.381878449690696,0.381878449690696,0.378743693978033,0.378743693978033,0.381878449690696,0.381878449690696,0.381878449690696,0.381878449690696,0.381878449690696,0.381878449690696,0.381878449690696,0.378743693978033,0.381878449690696,0.381878449690696,0.381878449690696,0.381878449690696,0.381878449690696,0.381878449690696,0.381878449690696,0.381878449690696,0.381878449690696,0.381878449690696,0.381878449690696,0.381878449690696,0.381878449690696,0.381878449690696,0.381878449690696,0.381878449690696,0.381878449690696,0.381878449690696,0.381878449690696,0.381878449690696,0.381878449690696,0.381878449690696,0.381878449690696,0.381878449690696,0.381878449690696,0.381878449690696,0.381878449690696,0.381878449690696,0.381878449690696,0.381878449690696,0.381878449690696,0.381878449690696,0.381878449690696,0.381878449690696,0.381878449690696,0.381878449690696,0.381878449690696,0.381878449690696,0.381878449690696,0.381878449690696,0.381878449690696,0.381878449690696,0.381878449690696,0.381878449690696,0.381878449690696,0.381878449690696,0.381878449690696,0.381878449690696,0.381878449690696,0.381878449690696,0.381878449690696,0.381878449690696,0.381878449690696,0.381878449690696
"olesen2002aigrettes",0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505,0.259435976036505
"olesen2002flores",0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078,0.496934837253078
"ollerton2003",0.412687480869299,0.412687480869299,0.412687480869299,0.412687480869299,0.412687480869299,0.412687480869299,0.412687480869299,0.412262354181546,0.412262354181546,0.412687480869299,0.412687480869299,0.412262354181546,0.412687480869299,0.412687480869299,0.412687480869299,0.412687480869299,0.412687480869299,0.412687480869299,0.412687480869299,0.412687480869299,0.412687480869299,0.412687480869299,0.412687480869299,0.412687480869299,0.412262354181546,0.412687480869299,0.412687480869299,0.412687480869299,0.412687480869299,0.412687480869299,0.412687480869299,0.412687480869299,0.412687480869299,0.412687480869299,0.412687480869299,0.412687480869299,0.412687480869299,0.412687480869299,0.412687480869299,0.412687480869299,0.412687480869299,0.412687480869299,0.412687480869299,0.412687480869299,0.412262354181546,0.412687480869299,0.412687480869299,0.412687480869299,0.412687480869299,0.412687480869299,0.412687480869299,0.412687480869299,0.412687480869299,0.412687480869299,0.412687480869299,0.412687480869299,0.412262354181546,0.412687480869299,0.412687480869299,0.412687480869299,0.412687480869299,0.412687480869299,0.412687480869299,0.412262354181546,0.412687480869299,0.412687480869299,0.412687480869299,0.412687480869299,0.412687480869299,0.412687480869299,0.412687480869299,0.412687480869299,0.412687480869299,0.412262354181546,0.412687480869299,0.412687480869299,0.412262354181546,0.412687480869299,0.412687480869299,0.412687480869299,0.412687480869299,0.412687480869299,0.412687480869299,0.412687480869299,0.412687480869299,0.412687480869299,0.412687480869299,0.412687480869299,0.412687480869299,0.412687480869299,0.412687480869299,0.412262354181546,0.412687480869299,0.412687480869299,0.412687480869299,0.412231178224444,0.412687480869299,0.412262354181546,0.412687480869299,0.412687480869299
"schemske1978",0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651,0.319940492835651
"small1976",0.51594002016129,0.51594002016129,0.51594002016129,0.516275364203954,0.51594002016129,0.51594002016129,0.51594002016129,0.51594002016129,0.521465067312695,0.51594002016129,0.51594002016129,0.51594002016129,0.51594002016129,0.522003650169095,0.51772445694589,0.51594002016129,0.51594002016129,0.51594002016129,0.516381048387097,0.51594002016129,0.51594002016129,0.51594002016129,0.51594002016129,0.517456181711758,0.51594002016129,0.51594002016129,0.51594002016129,0.51594002016129,0.525243276860041,0.51594002016129,0.51594002016129,0.51594002016129,0.519234521331946,0.517645193808533,0.516333287265869,0.51594002016129,0.51594002016129,0.51956986537461,0.51594002016129,0.51594002016129,0.51594002016129,0.51594002016129,0.51594002016129,0.51594002016129,0.51594002016129,0.51594002016129,0.516422712343913,0.517008040127471,0.517700068288241,0.51594002016129,0.51594002016129,0.51594002016129,0.51594002016129,0.51594002016129,0.51594002016129,0.51594002016129,0.51594002016129,0.520764909599375,0.51594002016129,0.51594002016129,0.517123886251301,0.519524136641519,0.51594002016129,0.51594002016129,0.51594002016129,0.51594002016129,0.51594002016129,0.517174695954735,0.51594002016129,0.51594002016129,0.51594002016129,0.51594002016129,0.51594002016129,0.51594002016129,0.51594002016129,0.51594002016129,0.51594002016129,0.518697970863684,0.51594002016129,0.517174695954735,0.520243602042143,0.51594002016129,0.51594002016129,0.51594002016129,0.522390820109261,0.517474473204995,0.516152404721644,0.51594002016129,0.518252877861602,0.522003650169095,0.51594002016129,0.519524136641519,0.51594002016129,0.51594002016129,0.51594002016129,0.51594002016129,0.51594002016129,0.51594002016129,0.51594002016129,0.51594002016129
"vazarr",0.442405504760109,0.441651428032802,0.440882269770949,0.442405504760109,0.442405504760109,0.442405504760109,0.440882269770949,0.442330097087379,0.440882269770949,0.442405504760109,0.442405504760109,0.442405504760109,0.440882269770949,0.441651428032802,0.442405504760109,0.442330097087379,0.442405504760109,0.442405504760109,0.441651428032802,0.442330097087379,0.442405504760109,0.440882269770949,0.442405504760109,0.440882269770949,0.442405504760109,0.442330097087379,0.442405504760109,0.442330097087379,0.442405504760109,0.440882269770949,0.442405504760109,0.441651428032802,0.442405504760109,0.442405504760109,0.440882269770949,0.442405504760109,0.442405504760109,0.440882269770949,0.442405504760109,0.442405504760109,0.442405504760109,0.442405504760109,0.442405504760109,0.441651428032802,0.442330097087379,0.442405504760109,0.442405504760109,0.442405504760109,0.442405504760109,0.442405504760109,0.441651428032802,0.442405504760109,0.442330097087379,0.442405504760109,0.442330097087379,0.442405504760109,0.441651428032802,0.442405504760109,0.442405504760109,0.442405504760109,0.442405504760109,0.442405504760109,0.440882269770949,0.442405504760109,0.442405504760109,0.442405504760109,0.442330097087379,0.440882269770949,0.442405504760109,0.442405504760109,0.441651428032802,0.442405504760109,0.442405504760109,0.442405504760109,0.442405504760109,0.442405504760109,0.442330097087379,0.442405504760109,0.442405504760109,0.442405504760109,0.442405504760109,0.442405504760109,0.441651428032802,0.442405504760109,0.442405504760109,0.442405504760109,0.442405504760109,0.440882269770949,0.441651428032802,0.441651428032802,0.442330097087379,0.440882269770949,0.442330097087379,0.442330097087379,0.442405504760109,0.440882269770949,0.442330097087379,0.440882269770949,0.442405504760109,0.442405504760109
"vazcer",0.598202619162305,0.603535682826418,0.603535682826418,0.600581740377732,0.603535682826418,0.603535682826418,0.599974984631516,0.592720527771051,0.602002826204397,0.602002826204397,0.603535682826418,0.603535682826418,0.599974984631516,0.600581740377732,0.603535682826418,0.602002826204397,0.603535682826418,0.599974984631516,0.602002826204397,0.600581740377732,0.603535682826418,0.603535682826418,0.592720527771051,0.591437824833874,0.602002826204397,0.603535682826418,0.603535682826418,0.602002826204397,0.603535682826418,0.603535682826418,0.603535682826418,0.603535682826418,0.603535682826418,0.603535682826418,0.591437824833874,0.603535682826418,0.603535682826418,0.603535682826418,0.603535682826418,0.603535682826418,0.602002826204397,0.603535682826418,0.603535682826418,0.603535682826418,0.603535682826418,0.603535682826418,0.603535682826418,0.603535682826418,0.603535682826418,0.600581740377732,0.603535682826418,0.603535682826418,0.592720527771051,0.603535682826418,0.597723601467923,0.600581740377732,0.598202619162305,0.603535682826418,0.603535682826418,0.602002826204397,0.598202619162305,0.603535682826418,0.603535682826418,0.603535682826418,0.602002826204397,0.597723601467923,0.603535682826418,0.600581740377732,0.603535682826418,0.591437824833874,0.603535682826418,0.600581740377732,0.602002826204397,0.603535682826418,0.603535682826418,0.603535682826418,0.600581740377732,0.603535682826418,0.599974984631516,0.603535682826418,0.602002826204397,0.603535682826418,0.603535682826418,0.603535682826418,0.603535682826418,0.603535682826418,0.603535682826418,0.602002826204397,0.603535682826418,0.603535682826418,0.603535682826418,0.592720527771051,0.599974984631516,0.603535682826418,0.603535682826418,0.600581740377732,0.603535682826418,0.603535682826418,0.602002826204397,0.602002826204397
"vazllao",0.561321670677614,0.561321670677614,0.561321670677614,0.561031486115869,0.560894030270832,0.561321670677614,0.561031486115869,0.561184214832577,0.560987849339667,0.560675846389821,0.561031486115869,0.561321670677614,0.561031486115869,0.561020576921819,0.561031486115869,0.561321670677614,0.561184214832577,0.561321670677614,0.561031486115869,0.561267124707362,0.561321670677614,0.561267124707362,0.561267124707362,0.561321670677614,0.561031486115869,0.561321670677614,0.560675846389821,0.561321670677614,0.561267124707362,0.561321670677614,0.560987849339667,0.561267124707362,0.561321670677614,0.560675846389821,0.561031486115869,0.561321670677614,0.56085693901106,0.561020576921819,0.561321670677614,0.561267124707362,0.561184214832577,0.561321670677614,0.561184214832577,0.561184214832577,0.560987849339667,0.561321670677614,0.561267124707362,0.561321670677614,0.561321670677614,0.561321670677614,0.561321670677614,0.560987849339667,0.561321670677614,0.561321670677614,0.560538390544784,0.56085693901106,0.561267124707362,0.560987849339667,0.560492571929771,0.561321670677614,0.560894030270832,0.560894030270832,0.561184214832577,0.560481662735721,0.560987849339667,0.561321670677614,0.561020576921819,0.561031486115869,0.561020576921819,0.561267124707362,0.560987849339667,0.561321670677614,0.561321670677614,0.561031486115869,0.561321670677614,0.561031486115869,0.561321670677614,0.561184214832577,0.560987849339667,0.561321670677614,0.561267124707362,0.561031486115869,0.56085693901106,0.561031486115869,0.561321670677614,0.561321670677614,0.560894030270832,0.561184214832577,0.561031486115869,0.561321670677614,0.561184214832577,0.561031486115869,0.560675846389821,0.561321670677614,0.560357297923545,0.561031486115869,0.561267124707362,0.560987849339667,0.561267124707362,0.561267124707362
"vazmasc",0.663003080835249,0.663443200156487,0.663443200156487,0.663443200156487,0.663443200156487,0.663443200156487,0.663443200156487,0.663003080835249,0.663443200156487,0.663443200156487,0.663003080835249,0.663443200156487,0.663003080835249,0.663443200156487,0.663443200156487,0.663443200156487,0.66186610592205,0.663443200156487,0.663443200156487,0.661719399481637,0.663443200156487,0.663443200156487,0.662000586825762,0.663443200156487,0.661658271798132,0.663443200156487,0.663443200156487,0.663003080835249,0.662000586825762,0.663443200156487,0.663003080835249,0.662000586825762,0.663443200156487,0.663443200156487,0.663443200156487,0.663443200156487,0.661719399481637,0.663443200156487,0.663443200156487,0.662000586825762,0.663443200156487,0.663443200156487,0.663443200156487,0.663003080835249,0.663003080835249,0.663003080835249,0.663443200156487,0.663443200156487,0.663443200156487,0.663443200156487,0.663443200156487,0.662000586825762,0.663443200156487,0.663443200156487,0.663443200156487,0.663003080835249,0.663003080835249,0.663443200156487,0.663443200156487,0.663443200156487,0.663443200156487,0.663003080835249,0.663443200156487,0.663003080835249,0.66186610592205,0.663443200156487,0.663003080835249,0.663443200156487,0.662000586825762,0.663443200156487,0.663003080835249,0.663443200156487,0.663003080835249,0.662000586825762,0.662000586825762,0.663443200156487,0.663443200156487,0.662000586825762,0.663443200156487,0.66186610592205,0.662000586825762,0.663003080835249,0.654897550002445,0.663443200156487,0.663443200156487,0.663443200156487,0.663003080835249,0.663443200156487,0.663443200156487,0.662000586825762,0.663443200156487,0.663443200156487,0.663443200156487,0.663443200156487,0.663443200156487,0.663443200156487,0.663443200156487,0.662000586825762,0.663003080835249,0.663443200156487
"vazmasnc",0.400136567361948,0.400759438332872,0.400343546224957,0.400136567361948,0.400602753399193,0.400136567361948,0.400136567361948,0.400136567361948,0.400136567361948,0.400136567361948,0.400136567361948,0.400136567361948,0.400343546224957,0.401097955164896,0.400181058145585,0.400181058145585,0.400602753399193,0.401097955164896,0.400759438332872,0.400759438332872,0.400181058145585,0.401097955164896,0.400343546224957,0.400136567361948,0.400136567361948,0.400759438332872,0.400181058145585,0.400602753399193,0.401097955164896,0.400136567361948,0.400136567361948,0.400136567361948,0.400602753399193,0.400136567361948,0.400136567361948,0.401097955164896,0.400136567361948,0.401097955164896,0.400136567361948,0.401097955164896,0.400136567361948,0.400602753399193,0.400759438332872,0.400602753399193,0.400136567361948,0.401097955164896,0.400343546224957,0.400136567361948,0.400136567361948,0.401097955164896,0.400343546224957,0.401097955164896,0.400136567361948,0.400136567361948,0.400136567361948,0.401097955164896,0.400136567361948,0.400136567361948,0.400602753399193,0.400136567361948,0.400136567361948,0.401097955164896,0.400759438332872,0.400759438332872,0.400136567361948,0.400181058145585,0.401097955164896,0.400136567361948,0.400759438332872,0.400136567361948,0.400136567361948,0.400136567361948,0.400136567361948,0.401097955164896,0.400136567361948,0.400181058145585,0.400602753399193,0.400136567361948,0.400136567361948,0.400136567361948,0.400136567361948,0.400602753399193,0.400136567361948,0.400602753399193,0.400136567361948,0.400136567361948,0.401097955164896,0.401097955164896,0.401097955164896,0.400602753399193,0.401097955164896,0.401097955164896,0.401097955164896,0.400136567361948,0.400181058145585,0.400343546224957,0.400136567361948,0.400136567361948,0.400343546224957,0.400136567361948
"vazquec",0.507016412527392,0.507715485756026,0.511310719503287,0.504248653214025,0.504248653214025,0.504248653214025,0.511310719503287,0.504248653214025,0.504248653214025,0.50606909696859,0.511310719503287,0.51010374817385,0.504248653214025,0.504248653214025,0.509042298210373,0.504248653214025,0.504248653214025,0.504248653214025,0.504248653214025,0.504248653214025,0.511310719503287,0.504248653214025,0.504248653214025,0.50606909696859,0.504248653214025,0.51010374817385,0.511310719503287,0.511310719503287,0.504248653214025,0.504248653214025,0.50606909696859,0.504248653214025,0.504248653214025,0.50606909696859,0.504248653214025,0.504248653214025,0.511310719503287,0.509042298210373,0.504248653214025,0.509042298210373,0.504248653214025,0.504248653214025,0.504248653214025,0.51010374817385,0.51010374817385,0.511310719503287,0.504248653214025,0.504248653214025,0.50606909696859,0.504248653214025,0.504248653214025,0.504248653214025,0.511310719503287,0.507016412527392,0.507016412527392,0.511310719503287,0.504248653214025,0.504248653214025,0.51010374817385,0.504248653214025,0.504248653214025,0.504248653214025,0.504248653214025,0.51010374817385,0.504248653214025,0.504248653214025,0.509042298210373,0.504248653214025,0.507715485756026,0.504248653214025,0.511310719503287,0.504248653214025,0.504248653214025,0.504248653214025,0.504248653214025,0.507016412527392,0.51010374817385,0.504248653214025,0.504248653214025,0.504248653214025,0.504248653214025,0.509042298210373,0.51010374817385,0.511310719503287,0.504248653214025,0.504248653214025,0.511310719503287,0.511310719503287,0.507715485756026,0.51010374817385,0.504248653214025,0.504248653214025,0.509042298210373,0.504248653214025,0.504248653214025,0.504248653214025,0.504248653214025,0.504248653214025,0.504248653214025,0.509042298210373
"vazquenc",0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634,0.450468900281634
